Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,HIGH_TEMP,LOW_TEMP,AVG_TEMP
5/9/15,60750005,3,5.9,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,52,58.5
5/10/15,60750005,3,5.9,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,52,57
5/11/15,60750005,3,9.4,ug/m3 LC,39,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,52,57
5/12/15,60750005,3,5.6,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,51,56.5
5/13/15,60750005,3,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,52,58.5
5/14/15,60750005,3,3,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,55,60
5/15/15,60750005,3,5,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,53,57.5
5/16/15,60750005,3,5.6,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,61,54,57.5
5/17/15,60750005,3,2,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,55,58.5
5/18/15,60750005,3,3.8,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,60,55,57.5
5/19/15,60750005,3,5.3,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,63,55,59
5/20/15,60750005,3,3.1,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,55,58.5
5/21/15,60750005,3,1.7,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,55,61
5/22/15,60750005,3,2.5,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,56,60
5/23/15,60750005,3,6.9,ug/m3 LC,29,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,63,54,58.5
5/24/15,60750005,3,7.9,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,61,51,56
5/25/15,60750005,3,2,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,53,58.5
5/26/15,60750005,3,1.8,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,54,59.5
5/27/15,60750005,3,2.8,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,53,58.5
5/28/15,60750005,3,1.6,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,52,57
5/29/15,60750005,3,2.8,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,53,57.5
5/30/15,60750005,3,4,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,52,58
5/31/15,60750005,3,5.3,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,53,60
6/1/15,60750005,3,0.7,ug/m3 LC,3,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,58,66
6/2/15,60750005,3,2.4,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,56,60.5
6/3/15,60750005,3,7.1,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,55,60
6/4/15,60750005,3,8.4,ug/m3 LC,35,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,54,62
6/5/15,60750005,3,7.6,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,54,63.5
6/6/15,60750005,3,1.3,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,57,65.5
6/7/15,60750005,3,-1.7,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,55,63
6/8/15,60750005,3,1.7,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,84,55,69.5
6/9/15,60750005,3,0,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,79,54,66.5
6/10/15,60750005,3,0.8,ug/m3 LC,3,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,56,62
6/11/15,60750005,3,4,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,54,62.5
6/12/15,60750005,3,7.8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,55,64
6/13/15,60750005,3,7.3,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,77,56,66.5
6/14/15,60750005,3,13.6,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,53,61.5
6/15/15,60750005,3,10.6,ug/m3 LC,44,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,61,53,57
6/16/15,60750005,3,10.9,ug/m3 LC,45,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,66,53,59.5
6/17/15,60750005,3,8.6,ug/m3 LC,36,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,52,59.5
6/18/15,60750005,3,7.4,ug/m3 LC,31,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,52,59.5
6/19/15,60750005,3,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,51,60
6/20/15,60750005,3,3.2,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,53,61
6/21/15,60750005,3,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,66,55,60.5
6/22/15,60750005,3,5,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,54,59
6/23/15,60750005,3,8.5,ug/m3 LC,35,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,54,61
6/24/15,60750005,3,8.2,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,54,62.5
6/25/15,60750005,3,8.7,ug/m3 LC,36,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,56,66
6/26/15,60750005,3,6.6,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,56,64.5
6/27/15,60750005,3,2.7,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,75,58,66.5
6/28/15,60750005,3,-2.4,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,59,65.5
6/29/15,60750005,3,1,ug/m3 LC,4,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,56,62
6/30/15,60750005,3,1.6,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,79,55,67
7/1/15,60750005,3,1.2,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,56,65
7/2/15,60750005,3,0,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,58,65.5
7/3/15,60750005,3,-0.7,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,58,65
7/4/15,60750005,3,-3,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,58,64.5
7/5/15,60750005,3,-2.1,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,77,59,68
7/6/15,60750005,3,1.5,ug/m3 LC,6,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,60,66
7/7/15,60750005,3,0,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,61,67.5
7/8/15,60750005,3,-0.1,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,60,64.5
7/9/15,60750005,3,3,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,59,63.5
7/10/15,60750005,3,2.9,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,60,65.5
7/11/15,60750005,3,-1.7,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,60,66.5
7/12/15,60750005,3,0.4,ug/m3 LC,2,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,62,68
7/13/15,60750005,3,0.8,ug/m3 LC,3,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,62,67
7/14/15,60750005,3,1.1,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,59,63.5
7/15/15,60750005,3,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,79,59,69
7/16/15,60750005,3,2.3,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,77,59,68
7/17/15,60750005,3,2.6,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,59,66
7/18/15,60750005,3,1.7,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,59,67.5
7/19/15,60750005,3,-0.1,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,88,63,75.5
7/20/15,60750005,3,3.3,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,60,68
7/21/15,60750005,3,1.3,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,60,65
7/22/15,60750005,3,6.6,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,60,64
7/23/15,60750005,3,6.1,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,60,64
7/24/15,60750005,3,3,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,58,65
7/25/15,60750005,3,0,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,59,64
7/26/15,60750005,3,3.7,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,59,66.5
7/27/15,60750005,3,7.3,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,81,57,69
7/28/15,60750005,3,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,87,58,72.5
7/29/15,60750005,3,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,81,57,69
7/30/15,60750005,3,3.4,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,60,66.5
7/31/15,60750005,3,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,60,66.5
8/1/15,60750005,3,3.3,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,75,62,68.5
8/2/15,60750005,3,3,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,62,66.5
8/3/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,63,68
8/4/15,60750005,3,1.2,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,61,67
8/5/15,60750005,3,-0.7,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,59,66
8/6/15,60750005,3,7.2,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,59,64.5
8/7/15,60750005,3,5.2,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,58,67
8/8/15,60750005,3,0.6,ug/m3 LC,3,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,61,66
8/9/15,60750005,3,-0.9,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,60,65.5
8/10/15,60750005,3,-2.2,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,60,66.5
8/11/15,60750005,3,0.1,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,60,66.5
8/12/15,60750005,3,-2.2,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,77,58,67.5
8/13/15,60750005,3,-3.5,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,75,62,68.5
8/14/15,60750005,3,1.3,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,61,67.5
8/15/15,60750005,3,15.9,ug/m3 LC,59,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,92,60,76
8/16/15,60750005,3,25.7,ug/m3 LC,80,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,90,61,75.5
8/17/15,60750005,3,19.4,ug/m3 LC,66,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,60,68
8/18/15,60750005,3,16.7,ug/m3 LC,61,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,59,67.5
8/19/15,60750005,3,9.7,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,59,66.5
8/20/15,60750005,3,7,ug/m3 LC,29,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,61,65
8/21/15,60750005,3,5.8,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,59,65
8/22/15,60750005,3,3.6,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,59,66
8/23/15,60750005,3,6.7,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,60,67
8/24/15,60750005,3,10.9,ug/m3 LC,45,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,60,66
8/25/15,60750005,3,12.8,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,58,64.5
8/26/15,60750005,3,9.3,ug/m3 LC,39,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,77,57,67
8/27/15,60750005,3,4.6,ug/m3 LC,19,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,86,61,73.5
8/28/15,60750005,3,2.5,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,93,64,78.5
8/29/15,60750005,3,-3.5,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,75,65,70
8/30/15,60750005,3,1.2,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,63,68.5
8/31/15,60750005,3,7.3,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,60,68
9/1/15,60750005,3,7.6,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,59,67.5
9/2/15,60750005,3,1.9,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,62,67.5
9/3/15,60750005,3,5.8,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,59,64
9/4/15,60750005,3,5.8,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,56,62.5
9/5/15,60750005,3,5.6,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,77,53,65
9/6/15,60750005,3,4.5,ug/m3 LC,19,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,85,56,70.5
9/7/15,60750005,3,5.9,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,89,58,73.5
9/8/15,60750005,3,8.8,ug/m3 LC,37,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,92,61,76.5
9/9/15,60750005,3,10,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,91,60,75.5
9/10/15,60750005,3,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,83,57,70
9/11/15,60750005,3,3.4,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,57,66.5
9/12/15,60750005,3,3.9,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,57,65
9/13/15,60750005,3,2,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,59,65.5
9/14/15,60750005,3,1.7,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,58,63
9/15/15,60750005,3,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,57,62.5
9/16/15,60750005,3,1,ug/m3 LC,4,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,58,64
9/17/15,60750005,3,2.6,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,58,64
9/18/15,60750005,3,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,79,56,67.5
9/19/15,60750005,3,7.7,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,85,55,70
9/20/15,60750005,3,7.8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,93,61,77
9/21/15,60750005,3,10.7,ug/m3 LC,45,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,91,60,75.5
